DateTime,Detector_ID,Lane,hour,day,dayofweek,month,year,is_weekend,Direction
2024-10-01 22:00:00,0.0,-23.906168,-49.71534,-2.9230666,-0.15403035,4.1892295,1.3166162,0.57721895,-6.8489947
2024-10-01 22:00:00,0.0,-2.0221267,-71.72614,-1.8518196,-1.8895515,3.7289195,1.1906072,0.42495435,-6.856014
2024-10-01 22:00:00,0.0,123.535545,-128.5758,-4.954087,-2.9395998,8.0738,7.5527725,0.58449906,18.263311
2024-10-01 22:00:00,0.0,-16.054409,-53.66858,-2.4562383,-0.57523084,3.2294967,1.5395206,0.4470324,-6.8492746
2024-10-01 22:00:00,0.0,-27.598873,-50.56285,-3.6587064,-1.7957734,3.0528386,-0.34670687,0.12066478,-2.5730526
2024-10-01 22:00:00,0.0,-41.47529,-57.738728,-4.5855684,-4.805874,2.4892912,-0.9487862,0.12657164,17.81249
2024-10-01 22:00:00,0.0,-8.212835,-63.429905,-3.360624,0.9601028,4.5060706,2.6509864,1.2408285,-2.5055637
2024-10-01 22:00:00,0.0,-33.3046,-66.939964,-2.9279249,-0.16135874,4.04725,1.0988679,0.5104637,-6.8899426
2024-10-01 22:00:00,0.0,27.552895,-89.7397,-3.1243534,-0.9156133,4.1736093,3.7297688,0.63450664,-2.7065039
2024-10-01 23:00:00,0.0,112.15704,-167.4219,-4.6735206,0.95816255,8.230501,7.716865,0.65551645,16.341036
2024-10-01 23:00:00,0.0,-0.28053173,-94.98081,-1.7271308,-1.4370733,3.4665794,1.8285767,0.35232016,-6.279741
2024-10-01 23:00:00,0.0,-37.953976,-81.68498,-4.6692853,-3.2619226,2.4754148,-0.23613654,-0.06602594,15.992802
2024-10-01 23:00:00,0.0,-22.423645,-73.22906,-2.725883,0.22253606,3.8924773,1.9695755,0.49972484,-6.2727222
2024-10-01 23:00:00,0.0,-8.414251,-87.26697,-2.7969,2.203548,4.523345,2.604109,1.1992172,-0.567493
